nights_id,minimum_nights,maximum_nights
6668,1 ,28 
6669,30 ,180 
6670,15 ,30 
6671,1 ,20 
6672,86 ,303 
6673,4 ,1125 
6674,30 ,1125 
6675,1 ,28 
6676,46 ,182 
6677,2 ,1125 
6678,30 ,1125 
6679,1 ,150 
6680,30 ,1125 
6681,1 ,365 
6682,30 ,1125 
6683,2 ,1125 
6684,30 ,1125 
6685,2 ,1125 
6686,30 ,1125 
6687,30 ,90 
6688,30 ,365 
6689,2 ,1125 
6690,5 ,1125 
6691,30 ,60 
6692,30 ,1125 
6693,1 ,1125 
6694,30 ,1125 
6695,30 ,90 
6696,1 ,1125 
6697,3 ,1125 
6698,2 ,1125 
6699,30 ,1125 
6700,30 ,365 
6701,2 ,1125 
6702,2 ,2 
6703,30 ,1125 
6704,30 ,30 
6705,1 ,365 
6706,1 ,28 
6707,30 ,60 
6708,1 ,1125 
6709,1 ,182 
6710,2 ,1125 
6711,2 ,14 
6712,1 ,1125 
6713,2 ,1125 
6714,7 ,45 
6715,3 ,1125 
6716,2 ,1125 
6717,2 ,1125 
6718,30 ,1125 
6719,3 ,10 
6720,2 ,182 
6721,30 ,1125 
6722,2 ,1125 
6723,3 ,1125 
6724,2 ,15 
6725,3 ,1125 
6726,30 ,45 
6727,5 ,365 
6728,30 ,1125 
6729,30 ,1125 
6730,1 ,365 
6731,3 ,1125 
6732,30 ,1125 
6733,30 ,1125 
6734,1 ,21 
6735,1 ,28 
6736,30 ,1125 
6737,30 ,45 
6738,30 ,1125 
6739,30 ,1125 
6740,2 ,9 
6741,8 ,1125 
6742,30 ,365 
6743,30 ,1125 
6744,1 ,25 
6745,30 ,1125 
6746,1 ,1125 
6747,2 ,1125 
6748,1 ,10 
6749,1 ,1125 
6750,31 ,1125 
6751,30 ,1125 
6752,1 ,1125 
6753,1 ,27 
6754,30 ,1125 
6755,30 ,1125 
6756,1 ,1125 
6757,4 ,180 
6758,2 ,1125 
6759,30 ,180 
6760,3 ,365 
6761,30 ,1125 
6762,28 ,1125 
6763,4 ,1125 
6764,1 ,1125 
6765,30 ,1125 
6766,1 ,1125 
6767,3 ,1125 
6768,30 ,1125 
6769,3 ,200 
6770,30 ,1125 
6771,2 ,30 
6772,1 ,1125 
6773,30 ,182 
6774,30 ,1125 
6775,30 ,180 
6776,30 ,180 
6777,2 ,365 
6778,5 ,1125 
6779,30 ,1125 
6780,30 ,1125 
6781,30 ,1125 
6782,4 ,1125 
6783,30 ,1125 
6784,30 ,1125 
6785,30 ,30 
6786,5 ,1125 
6787,2 ,1125 
6788,1 ,1125 
6789,30 ,1125 
6790,12 ,84 
6791,31 ,1125 
6792,30 ,365 
6793,30 ,1125 
6794,30 ,352 
6795,1125 ,0 
6796,1 ,20 
6797,1 ,1125 
6798,30 ,1125 
6799,6 ,1125 
6800,2 ,10 
6801,2 ,1125 
6802,2 ,1125 
6803,1 ,28 
6804,2 ,30 
6805,30 ,1125 
6806,5 ,1125 
6807,30 ,1125 
6808,3 ,1125 
6809,30 ,90 
6810,2 ,28 
6811,30 ,365 
6812,1 ,365 
6813,3 ,3 
6814,30 ,1125 
6815,30 ,1125 
6816,1 ,1125 
6817,5 ,1125 
6818,4 ,7 
6819,4 ,14 
6820,1 ,28 
6821,1 ,1125 
6822,3 ,1125 
6823,30 ,30 
6824,30 ,1125 
6825,30 ,1125 
6826,1 ,1125 
6827,30 ,1125 
6828,4 ,180 
6829,30 ,1125 
6830,1 ,1125 
6831,30 ,1125 
6832,30 ,1125 
6833,30 ,1125 
6834,3 ,1125 
6835,10 ,1125 
6836,2 ,1125 
6837,2 ,30 
6838,30 ,1125 
6839,1 ,28 
6840,6 ,1125 
6841,1 ,365 
6842,30 ,1125 
6843,40 ,180 
6844,30 ,90 
6845,30 ,31 
6846,1 ,1125 
6847,30 ,30 
6848,2 ,1125 
6849,1 ,20 
6850,4 ,1125 
6851,30 ,1125 
6852,30 ,1125 
6853,60 ,90 
6854,30 ,1125 
6855,6 ,30 
6856,30 ,365 
6857,4 ,60 
6858,4 ,1125 
6859,300 ,1125 
6860,30 ,1125 
6861,30 ,1125 
6862,4 ,28 
6863,8 ,1125 
6864,3 ,1125 
6865,30 ,365 
6866,1 ,30 
6867,30 ,90 
6868,30 ,1125 
6869,1 ,60 
6870,30 ,1125 
6871,30 ,1125 
6872,3 ,20 
6873,5 ,29 
6874,30 ,1125 
6875,1 ,365 
6876,30 ,40 
6877,30 ,1125 
6878,30 ,1125 
6879,30 ,1125 
6880,30 ,60 
6881,1 ,365 
6882,30 ,1125 
6883,30 ,1125 
6884,30 ,1125 
6885,2 ,1125 
6886,2 ,1125 
6887,2 ,21 
6888,5 ,1125 
6889,5 ,1125 
6890,1 ,28 
6891,30 ,1125 
6892,30 ,1125 
6893,7 ,365 
6894,1 ,29 
6895,2 ,1125 
6896,1 ,1125 
6897,7 ,1125 
6898,30 ,1125 
6899,2 ,1125 
6900,2 ,1125 
6901,2 ,1125 
6902,30 ,365 
6903,30 ,720 
6904,1 ,365 
6905,3 ,365 
6906,3 ,90 
6907,51 ,182 
6908,30 ,1125 
6909,30 ,1125 
6910,2 ,28 
6911,1 ,1125 
6912,2 ,1125 
6913,30 ,1125 
6914,3 ,30 
6915,30 ,90 
6916,1 ,1125 
6917,30 ,30 
6918,30 ,1125 
6919,1 ,1125 
6920,30 ,31 
6921,30 ,1125 
6922,3 ,365 
6923,3 ,1125 
6924,4 ,1125 
6925,3 ,1125 
6926,2 ,29 
6927,2 ,1125 
6928,1 ,365 
6929,1 ,1125 
6930,30 ,1125 
6931,90 ,1125 
6932,7 ,365 
6933,30 ,45 
6934,30 ,1125 
6935,30 ,1125 
6936,30 ,1125 
6937,30 ,1125 
6938,30 ,1125 
6939,30 ,1125 
6940,30 ,1125 
6941,4 ,30 
6942,10 ,1125 
6943,1 ,1125 
6944,30 ,35 
6945,30 ,90 
6946,2 ,1125 
6947,30 ,1125 
6948,90 ,1000 
6949,30 ,1125 
6950,30 ,1125 
6951,30 ,365 
6952,7 ,90 
6953,30 ,1125 
6954,1 ,28 
6955,1 ,1125 
6956,30 ,1125 
6957,2 ,365 
6958,3 ,9 
6959,3 ,32 
6960,30 ,1125 
6961,30 ,1125 
6962,30 ,31 
6963,45 ,1125 
6964,30 ,1125 
6965,4 ,1125 
6966,30 ,1125 
6967,1 ,1125 
6968,31 ,1125 
6969,30 ,365 
6970,30 ,730 
6971,30 ,1125 
6972,90 ,1000 
6973,3 ,1125 
6974,6 ,1125 
6975,30 ,30 
6976,1 ,1125 
6977,31 ,1125 
6978,30 ,1125 
6979,3 ,365 
6980,1 ,2 
6981,4 ,13 
6982,30 ,1125 
6983,30 ,1125 
6984,1 ,5 
6985,30 ,1125 
6986,8 ,1125 
6987,16 ,365 
6988,30 ,365 
6989,30 ,120 
6990,2 ,30 
6991,2 ,365 
6992,11 ,1125 
6993,30 ,365 
6994,1 ,1125 
6995,2 ,365 
6996,30 ,180 
6997,2 ,1125 
6998,30 ,1125 
6999,1 ,1125 
7000,30 ,1125 
7001,30 ,1125 
7002,2 ,10 
7003,1 ,1125 
7004,3 ,1125 
7005,30 ,365 
7006,1 ,1125 
7007,30 ,360 
7008,1 ,28 
7009,30 ,90 
7010,3 ,1125 
7011,30 ,43 
7012,30 ,1125 
7013,30 ,1125 
7014,30 ,360 
7015,30 ,1125 
7016,2 ,1125 
7017,30 ,1125 
7018,90 ,1000 
7019,30 ,1125 
7020,3 ,1125 
7021,1 ,365 
7022,31 ,1125 
7023,3 ,1125 
7024,1 ,365 
7025,30 ,1125 
7026,30 ,1125 
7027,6 ,3 
7028,2 ,1125 
7029,3 ,1125 
7030,30 ,1125 
7031,30 ,34 
7032,2 ,365 
7033,30 ,1125 
7034,1 ,1125 
7035,4 ,1125 
7036,2 ,25 
7037,1 ,1125 
7038,30 ,1125 
7039,1 ,365 
7040,30 ,730 
7041,2 ,28 
7042,30 ,1125 
7043,1 ,365 
7044,30 ,1125 
7045,1 ,1125 
7046,2 ,1125 
7047,2 ,1125 
7048,30 ,1125 
7049,30 ,1125 
7050,30 ,1125 
7051,30 ,1125 
7052,5 ,365 
7053,1 ,1125 
7054,13 ,30 
7055,30 ,1125 
7056,2 ,1125 
7057,30 ,1125 
7058,1 ,1125 
7059,30 ,122 
7060,30 ,365 
7061,30 ,1125 
7062,30 ,60 
7063,30 ,1125 
7064,3 ,1125 
7065,2 ,365 
7066,7 ,365 
7067,1 ,1125 
7068,30 ,1125 
7069,1 ,1125 
7070,2 ,30 
7071,3 ,1125 
7072,30 ,1125 
7073,30 ,365 
7074,25 ,1125 
7075,1 ,1125 
7076,30 ,1125 
7077,1 ,1125 
7078,3 ,40 
7079,30 ,1125 
7080,30 ,1125 
7081,5 ,10 
7082,30 ,180 
7083,1 ,1125 
7084,30 ,90 
7085,30 ,365 
7086,2 ,1125 
7087,30 ,1125 
7088,3 ,60 
7089,2 ,1125 
7090,60 ,365 
7091,30 ,60 
7092,30 ,1125 
7093,8 ,60 
7094,1 ,365 
7095,1 ,25 
7096,1 ,28 
7097,30 ,365 
7098,30 ,1125 
7099,2 ,365 
7100,1 ,365 
7101,30 ,1125 
7102,1 ,1125 
7103,4 ,1125 
7104,30 ,365 
7105,25 ,30 
7106,3 ,14 
7107,31 ,1125 
7108,30 ,1125 
7109,1 ,1125 
7110,1 ,365 
7111,2 ,365 
7112,8 ,34 
7113,30 ,1125 
7114,30 ,1125 
7115,2 ,28 
7116,2 ,28 
7117,30 ,1125 
7118,30 ,1125 
7119,30 ,1125 
7120,3 ,1125 
7121,1 ,1125 
7122,92 ,161 
7123,30 ,200 
7124,30 ,1125 
7125,30 ,90 
7126,1 ,365 
7127,2 ,29 
7128,28 ,180 
7129,30 ,1125 
7130,45 ,80 
7131,4 ,1125 
7132,1 ,365 
7133,30 ,1125 
7134,11 ,1125 
7135,30 ,1125 
7136,30 ,1125 
7137,3 ,1125 
7138,1 ,1125 
7139,2 ,1125 
7140,2 ,1125 
7141,30 ,1125 
7142,30 ,1125 
7143,30 ,365 
7144,30 ,1125 
7145,30 ,1125 
7146,3 ,1125 
7147,35 ,1125 
7148,1 ,1125 
7149,1 ,1125 
7150,30 ,1125 
7151,30 ,1125 
7152,30 ,1125 
7153,30 ,100 
7154,8 ,1125 
7155,3 ,60 
7156,30 ,1125 
7157,30 ,365 
7158,30 ,1125 
7159,30 ,30 
7160,5 ,365 
7161,30 ,1125 
7162,30 ,1125 
7163,30 ,365 
7164,30 ,1125 
7165,30 ,1125 
7166,30 ,1125 
7167,2 ,14 
7168,1 ,1125 
7169,5 ,1125 
7170,27 ,1125 
7171,730 ,1125 
7172,30 ,1125 
7173,90 ,1125 
7174,30 ,40 
7175,1 ,14 
7176,1 ,365 
7177,2 ,1125 
7178,30 ,1125 
7179,3 ,31 
7180,3 ,1125 
7181,1 ,1125 
7182,30 ,1125 
7183,30 ,1125 
7184,5 ,1125 
7185,1 ,1125 
7186,30 ,1125 
7187,3 ,1125 
7188,90 ,100 
7189,31 ,365 
7190,1124 ,1125 
7191,30 ,60 
7192,30 ,1125 
7193,4 ,8 
7194,1 ,365 
7195,1 ,2 
7196,30 ,180 
7197,30 ,1125 
7198,10 ,1125 
7199,30 ,30 
7200,7 ,365 
7201,1 ,1125 
7202,5 ,1125 
7203,90 ,1000 
7204,30 ,1125 
7205,3 ,1125 
7206,3 ,14 
7207,30 ,1125 
7208,1 ,365 
7209,1 ,30 
7210,1 ,365 
7211,30 ,365 
7212,5 ,30 
7213,25 ,1125 
7214,3 ,1125 
7215,30 ,1125 
7216,30 ,1125 
7217,30 ,1125 
7218,2 ,365 
7219,1 ,1125 
7220,1 ,1125 
7221,30 ,30 
7222,30 ,1125 
7223,30 ,1125 
7224,30 ,1125 
7225,30 ,1125 
7226,1 ,30 
7227,3 ,1125 
7228,2 ,1125 
7229,5 ,1125 
7230,1 ,365 
7231,5 ,30 
7232,1 ,1125 
7233,30 ,90 
7234,2 ,30 
7235,30 ,365 
7236,1 ,1125 
7237,1 ,1125 
7238,3 ,1125 
7239,7 ,1125 
7240,2 ,1125 
7241,30 ,1125 
7242,1 ,1125 
7243,1 ,1125 
7244,3 ,30 
7245,15 ,1125 
7246,5 ,30 
7247,30 ,59 
7248,1 ,1125 
7249,30 ,365 
7250,30 ,62 
7251,30 ,1125 
7252,30 ,1125 
7253,90 ,540 
7254,60 ,60 
7255,30 ,1125 
7256,1 ,1125 
7257,30 ,180 
7258,31 ,365 
7259,31 ,1125 
7260,730 ,1125 
7261,1 ,29 
7262,3 ,3 
7263,30 ,1125 
7264,3 ,1125 
7265,30 ,1125 
7266,5 ,1125 
7267,30 ,30 
7268,30 ,1125 
7269,4 ,1125 
7270,1 ,1125 
7271,3 ,20 
7272,2 ,1125 
7273,1 ,1125 
7274,30 ,364 
7275,5 ,1125 
7276,30 ,1125 
7277,3 ,365 
7278,1 ,365 
7279,30 ,90 
7280,30 ,1125 
7281,3 ,25 
7282,30 ,1125 
7283,3 ,365 
7284,3 ,1125 
7285,2 ,1125 
7286,3 ,15 
7287,3 ,10 
7288,30 ,1125 
7289,1 ,1125 
7290,30 ,1125 
7291,5 ,30 
7292,1 ,1125 
7293,4 ,1125 
7294,3 ,25 
7295,30 ,365 
7296,1 ,28 
7297,30 ,1125 
7298,5 ,20 
7299,30 ,67 
7300,2 ,30 
7301,30 ,1125 
7302,1 ,365 
7303,30 ,1125 
7304,2 ,365 
7305,1 ,1125 
7306,3 ,7 
7307,31 ,1125 
7308,30 ,1125 
7309,30 ,1125 
7310,30 ,1125 
7311,60 ,760 
7312,21 ,28 
7313,8 ,365 
7314,30 ,1125 
7315,30 ,90 
7316,7 ,1125 
7317,1 ,365 
7318,30 ,1125 
7319,7 ,1125 
7320,1 ,1125 
7321,1 ,1125 
7322,30 ,90 
7323,1 ,1125 
7324,2 ,1125 
7325,2 ,1125 
7326,30 ,1125 
7327,7 ,1125 
7328,30 ,31 
7329,30 ,365 
7330,4 ,365 
7331,3 ,1125 
7332,4 ,28 
7333,1 ,1125 
7334,30 ,1125 
7335,1 ,365 
7336,30 ,1125 
7337,30 ,1125 
7338,30 ,365 
7339,30 ,1125 
7340,30 ,1125 
7341,5 ,1125 
7342,5 ,30 
7343,1 ,28 
7344,30 ,1125 
7345,3 ,365 
7346,14 ,120 
7347,30 ,1125 
7348,1 ,30 
7349,30 ,1125 
7350,1 ,1125 
7351,2 ,1125 
7352,2 ,1125 
7353,12 ,1125 
7354,30 ,1125 
7355,2 ,1125 
7356,1 ,1125 
7357,3 ,1125 
7358,30 ,1125 
7359,60 ,180 
7360,30 ,1125 
7361,30 ,1125 
7362,30 ,1125 
7363,30 ,1125 
7364,1 ,25 
7365,30 ,1125 
7366,2 ,1125 
7367,2 ,1125 
7368,30 ,1125 
7369,6 ,1125 
7370,5 ,8 
7371,1 ,99 
7372,3 ,1125 
7373,30 ,1125 
7374,5 ,1125 
7375,1 ,1125 
7376,1 ,1125 
7377,1 ,1125 
7378,1 ,28 
7379,1 ,14 
7380,3 ,4 
7381,3 ,3 
7382,30 ,1125 
7383,2 ,1125 
7384,30 ,1125 
7385,30 ,1125 
7386,30 ,1125 
7387,30 ,1125 
7388,30 ,1125 
7389,2 ,365 
7390,1 ,29 
7391,30 ,1125 
7392,30 ,40 
7393,30 ,1125 
7394,30 ,120 
7395,1 ,10 
7396,30 ,1125 
7397,30 ,1125 
7398,2 ,1125 
7399,2 ,1125 
7400,14 ,1125 
7401,30 ,60 
7402,30 ,1125 
7403,1 ,1125 
7404,43 ,182 
7405,30 ,1125 
7406,3 ,29 
7407,30 ,1124 
7408,1 ,365 
7409,1 ,1125 
7410,30 ,1125 
7411,30 ,1125 
7412,30 ,1125 
7413,3 ,1125 
7414,1 ,4 
7415,1 ,365 
7416,3 ,1125 
7417,2 ,1125 
7418,30 ,1125 
7419,30 ,1125 
7420,2 ,1125 
7421,6 ,1125 
7422,31 ,1125 
7423,10 ,1125 
7424,30 ,1125 
7425,4 ,30 
7426,31 ,1125 
7427,30 ,1125 
7428,2 ,1125 
7429,30 ,1124 
7430,30 ,1125 
7431,60 ,1125 
7432,30 ,365 
7433,2 ,1125 
7434,30 ,32 
7435,1 ,1125 
7436,2 ,365 
7437,30 ,32 
7438,30 ,1125 
7439,30 ,89 
7440,10 ,1125 
7441,3 ,1125 
7442,30 ,1125 
7443,3 ,365 
7444,30 ,182 
7445,30 ,1125 
7446,3 ,30 
7447,30 ,1125 
7448,30 ,1125 
7449,21 ,365 
7450,5 ,1125 
7451,30 ,1125 
7452,30 ,1125 
7453,14 ,1125 
7454,31 ,1125 
7455,1 ,1125 
7456,30 ,1125 
7457,2 ,1125 
7458,30 ,1125 
7459,350 ,1125 
7460,3 ,90 
7461,30 ,1125 
7462,30 ,1125 
7463,30 ,1125 
7464,30 ,1125 
7465,30 ,30 
7466,30 ,1125 
7467,1 ,365 
7468,7 ,14 
7469,30 ,1125 
7470,30 ,31 
7471,30 ,1125 
7472,1 ,1125 
7473,5 ,1125 
7474,60 ,1125 
7475,2 ,1125 
7476,1 ,1125 
7477,1 ,1125 
7478,30 ,1125 
7479,30 ,55 
7480,5 ,1125 
7481,3 ,1125 
7482,2 ,1125 
7483,4 ,1125 
7484,30 ,365 
7485,1 ,365 
7486,7 ,1125 
7487,30 ,365 
7488,30 ,1125 
7489,2 ,1125 
7490,3 ,30 
7491,3 ,1125 
7492,30 ,1125 
7493,30 ,1125 
7494,30 ,1125 
7495,35 ,350 
7496,30 ,1125 
7497,5 ,1125 
7498,30 ,1125 
7499,0 ,182 
7500,1 ,4 
7501,1 ,365 
7502,15 ,20 
7503,30 ,1125 
7504,3 ,90 
7505,5 ,1125 
7506,4 ,1125 
7507,30 ,1125 
7508,1 ,365 
7509,1 ,365 
7510,1 ,1125 
7511,2 ,1125 
7512,4 ,1125 
7513,1 ,4 
7514,30 ,1125 
7515,1 ,180 
7516,30 ,1125 
7517,30 ,30 
7518,1 ,365 
7519,6 ,1125 
7520,30 ,90 
7521,30 ,1125 
7522,7 ,1125 
7523,90 ,180 
7524,1 ,1125 
7525,364 ,1125 
7526,30 ,1125 
7527,15 ,1125 
7528,30 ,365 
7529,30 ,55 
7530,7 ,100 
7531,2 ,1125 
7532,30 ,30 
7533,10 ,365 
7534,1 ,12 
7535,4 ,1125 
7536,3 ,180 
7537,2 ,1125 
7538,1 ,1125 
7539,30 ,1125 
7540,2 ,1125 
7541,30 ,1125 
7542,1 ,365 
7543,30 ,1125 
7544,53 ,1125 
7545,30 ,1125 
7546,1 ,1125 
7547,30 ,1125 
7548,30 ,365 
7549,1 ,365 
7550,2 ,365 
7551,30 ,365 
7552,1 ,1125 
7553,7 ,30 
7554,30 ,1125 
7555,30 ,365 
7556,2 ,365 
7557,30 ,1125 
7558,2 ,1125 
7559,4 ,28 
7560,1 ,1125 
7561,30 ,1125 
7562,30 ,1125 
7563,30 ,1125 
7564,2 ,1125 
7565,4 ,1125 
7566,2 ,29 
7567,30 ,1125 
7568,30 ,1125 
7569,64 ,1125 
7570,1 ,1125 
7571,1 ,365 
7572,1 ,365 
7573,2 ,7 
7574,1 ,1125 
7575,6 ,1125 
7576,30 ,365 
7577,32 ,1125 
7578,90 ,1000 
7579,5 ,1125 
7580,1 ,1125 
7581,30 ,60 
7582,1 ,10 
7583,1 ,1125 
7584,11 ,1125 
7585,5 ,27 
7586,30 ,1125 
7587,30 ,365 
7588,30 ,1125 
7589,30 ,365 
7590,30 ,1125 
7591,1 ,21 
7592,2 ,1125 
7593,1 ,37 
7594,2 ,1125 
7595,30 ,1125 
7596,3 ,1125 
7597,30 ,1125 
7598,1 ,365 
7599,30 ,120 
7600,30 ,1125 
7601,30 ,1125 
7602,30 ,365 
7603,5 ,365 
7604,3 ,1125 
7605,2 ,1125 
7606,3 ,14 
7607,30 ,365 
7608,30 ,1125 
7609,30 ,30 
7610,90 ,1125 
7611,30 ,1125 
7612,30 ,1125 
7613,4 ,21 
7614,1 ,1125 
7615,2 ,1125 
7616,90 ,1125 
7617,10 ,90 
7618,1 ,365 
7619,7 ,1125 
7620,5 ,32 
7621,30 ,1125 
7622,30 ,365 
7623,3 ,1125 
7624,30 ,1125 
7625,31 ,1125 
7626,30 ,1125 
7627,30 ,1125 
7628,30 ,1125 
7629,30 ,1125 
7630,30 ,700 
7631,3 ,25 
7632,2 ,70 
7633,30 ,1125 
7634,2 ,10 
7635,30 ,1125 
7636,29 ,674 
7637,120 ,365 
7638,30 ,1125 
7639,10 ,1124 
7640,1 ,30 
7641,53 ,972 
7642,3 ,1125 
7643,30 ,365 
7644,83 ,267 
7645,1 ,1125 
7646,30 ,1125 
7647,1 ,1125 
7648,30 ,1125 
7649,365 ,730 
7650,20 ,1125 
7651,31 ,1125 
7652,30 ,1125 
7653,1 ,1125 
7654,1 ,1125 
7655,30 ,1125 
7656,1 ,25 
7657,30 ,1125 
7658,30 ,124 
7659,30 ,1125 
7660,7 ,365 
7661,30 ,1125 
7662,8 ,1125 
7663,1 ,365 
7664,30 ,1125 
7665,30 ,1125 
7666,1 ,1125 
7667,30 ,30 
7668,2 ,27 
7669,2 ,1125 
7670,30 ,1125 
7671,30 ,1125 
7672,30 ,1125 
7673,30 ,1125 
7674,30 ,1125 
7675,14 ,365 
7676,5 ,1125 
7677,1 ,7 
7678,2 ,11 
7679,30 ,60 
7680,7 ,1125 
7681,3 ,1125 
7682,69 ,949 
7683,1 ,365 
7684,5 ,14 
7685,3 ,1125 
7686,30 ,1125 
7687,30 ,32 
7688,30 ,1125 
7689,365 ,730 
7690,30 ,1125 
7691,60 ,700 
7692,38 ,1125 
7693,2 ,30 
7694,30 ,365 
7695,1 ,28 
7696,14 ,1125 
7697,2 ,28 
7698,1 ,1125 
7699,1 ,1125 
7700,30 ,1125 
7701,30 ,1125 
7702,30 ,1125 
7703,30 ,1125 
7704,5 ,1125 
7705,1 ,1125 
7706,3 ,1125 
7707,6 ,1125 
7708,3 ,1125 
7709,2 ,365 
7710,2 ,365 
7711,31 ,1125 
7712,5 ,90 
7713,30 ,220 
7714,1 ,1125 
7715,2 ,10 
7716,3 ,25 
7717,30 ,1125 
7718,30 ,1125 
7719,2 ,14 
7720,30 ,1125 
7721,30 ,1125 
7722,30 ,365 
7723,31 ,1125 
7724,30 ,1125 
7725,30 ,1125 
7726,1 ,20 
7727,10 ,365 
7728,5 ,1125 
7729,50 ,1124 
7730,1 ,14 
7731,30 ,1125 
7732,30 ,1125 
7733,1 ,1125 
7734,30 ,30 
7735,30 ,1125 
7736,3 ,14 
7737,1 ,1125 
7738,30 ,40 
7739,3 ,1125 
7740,30 ,1125 
7741,2 ,1125 
7742,44 ,1125 
7743,30 ,1125 
7744,30 ,365 
7745,30 ,1125 
7746,30 ,1125 
7747,2 ,6 
7748,1 ,1125 
7749,1 ,7 
7750,2 ,1125 
7751,30 ,60 
7752,30 ,1125 
7753,3 ,4 
7754,3 ,1125 
7755,2 ,1125 
7756,30 ,182 
7757,30 ,35 
7758,1 ,1125 
7759,2 ,1125 
7760,30 ,1125 
7761,2 ,28 
7762,30 ,30 
7763,1 ,1125 
7764,30 ,1125 
7765,3 ,100 
7766,30 ,1125 
7767,30 ,365 
7768,30 ,1125 
7769,1 ,25 
7770,30 ,90 
7771,1 ,1125 
7772,30 ,1125 
7773,30 ,365 
7774,5 ,1125 
7775,30 ,1125 
7776,2 ,1125 
7777,2 ,28 
7778,30 ,1125 
7779,30 ,1125 
7780,4 ,28 
7781,1 ,365 
7782,6 ,45 
7783,2 ,15 
7784,10 ,1125 
7785,30 ,1125 
7786,1 ,365 
7787,30 ,364 
7788,30 ,45 
7789,3 ,30 
7790,2 ,1125 
7791,3 ,29 
7792,1 ,1125 
7793,30 ,1125 
7794,30 ,31 
7795,1 ,1125 
7796,1 ,1125 
7797,2 ,1125 
7798,2 ,14 
7799,30 ,1125 
7800,1 ,20 
7801,30 ,1125 
7802,30 ,1125 
7803,2 ,1125 
7804,30 ,31 
7805,3 ,1125 
7806,4 ,1125 
7807,27 ,365 
7808,1 ,2 
7809,2 ,1125 
7810,3 ,1125 
7811,30 ,356 
7812,30 ,365 
7813,2 ,1125 
7814,30 ,1125 
7815,30 ,1125 
7816,14 ,30 
7817,30 ,1125 
7818,30 ,1125 
7819,2 ,28 
7820,15 ,1125 
7821,5 ,60 
7822,1 ,28 
7823,30 ,1125 
7824,30 ,1125 
7825,30 ,1125 
7826,30 ,365 
7827,1 ,25 
7828,6 ,30 
7829,30 ,1125 
7830,30 ,90 
7831,2 ,1125 
7832,4 ,1125 
7833,30 ,1125 
7834,2 ,365 
7835,2 ,1125 
7836,1 ,1125 
7837,30 ,1125 
7838,31 ,1125 
7839,2 ,14 
7840,2 ,1125 
7841,30 ,97 
7842,30 ,1125 
7843,30 ,1125 
7844,30 ,1125 
7845,14 ,45 
7846,60 ,1125 
7847,4 ,1125 
7848,90 ,1000 
7849,4 ,1125 
7850,3 ,28 
7851,30 ,90 
7852,30 ,1125 
7853,2 ,1125 
7854,3 ,365 
7855,30 ,1125 
7856,30 ,45 
7857,30 ,120 
7858,1 ,1125 
7859,1 ,40 
7860,3 ,10 
7861,30 ,1125 
7862,1 ,1125 
7863,30 ,1124 
7864,7 ,1125 
7865,3 ,40 
7866,1 ,365 
7867,31 ,1125 
7868,30 ,1125 
7869,2 ,1125 
7870,30 ,1125 
7871,2 ,1125 
7872,30 ,1125 
7873,16 ,365 
7874,30 ,1125 
7875,4 ,14 
7876,2 ,1125 
7877,30 ,1125 
7878,30 ,365 
7879,22 ,1125 
7880,30 ,365 
7881,30 ,1125 
7882,30 ,1125 
7883,30 ,60 
7884,4 ,1125 
7885,30 ,180 
7886,1 ,1125 
7887,30 ,1125 
7888,30 ,1125 
7889,2 ,1125 
7890,1 ,25 
7891,30 ,31 
7892,1 ,1125 
7893,1 ,365 
7894,30 ,365 
7895,30 ,1125 
7896,30 ,1125 
7897,1 ,345 
7898,30 ,1125 
7899,30 ,1125 
7900,30 ,1125 
7901,30 ,1125 
7902,4 ,1125 
7903,30 ,1125 
7904,30 ,365 
7905,1 ,1125 
7906,3 ,1125 
7907,1 ,1125 
7908,30 ,1125 
7909,7 ,60 
7910,11 ,962 
7911,360 ,400 
7912,30 ,1125 
7913,30 ,30 
7914,30 ,183 
7915,4 ,1125 
7916,30 ,1125 
7917,30 ,365 
7918,4 ,1125 
7919,1 ,365 
7920,30 ,30 
7921,90 ,1125 
7922,1 ,365 
7923,10 ,45 
7924,30 ,1125 
7925,2 ,1125 
7926,30 ,1125 
7927,1 ,1125 
7928,1 ,1125 
7929,4 ,1125 
7930,2 ,4 
7931,30 ,1125 
7932,30 ,1125 
7933,30 ,60 
7934,1 ,1125 
7935,4 ,1125 
7936,30 ,1125 
7937,30 ,30 
7938,6 ,1125 
7939,30 ,1125 
7940,2 ,1125 
7941,30 ,1125 
7942,2 ,28 
7943,5 ,365 
7944,30 ,1125 
7945,30 ,1125 
7946,1 ,365 
7947,30 ,1125 
7948,30 ,1125 
7949,30 ,1125 
7950,30 ,1125 
7951,2 ,1125 
7952,15 ,1125 
7953,1 ,1125 
7954,30 ,1125 
7955,1 ,29 
7956,2 ,28 
7957,30 ,1125 
7958,7 ,45 
7959,1 ,365 
7960,84 ,389 
7961,30 ,365 
7962,30 ,1125 
7963,1 ,1125 
7964,30 ,1125 
7965,30 ,1125 
7966,30 ,30 
7967,7 ,1125 
7968,3 ,1125 
7969,30 ,40 
7970,3 ,1125 
7971,30 ,1125 
7972,1 ,1125 
7973,1 ,365 
7974,30 ,1125 
7975,1 ,25 
7976,30 ,1125 
7977,1 ,1125 
7978,2 ,1125 
7979,2 ,14 
7980,3 ,365 
7981,4 ,1125 
7982,1 ,1 
7983,7 ,1125 
