availability_id,has_availability,availability_30,availability_60,availability_90,availability_365
3609,t,30,60,90,90
3610,t,10,31,61,86
3611,f,0,0,0,0
3612,t,0,0,0,0
3613,f,0,0,0,0
3614,t,6,31,31,31
3615,t,0,0,0,0
3616,t,0,0,0,262
3617,t,1,4,34,309
3618,t,1,1,1,261
3619,t,2,2,48,1
3620,t,24,54,84,359
3621,t,0,0,0,0
3622,t,4,12,42,56
3623,t,3,6,20,20
3624,t,0,0,0,260
3625,f,0,0,0,0
3626,f,0,0,0,0
3627,t,0,0,0,99
3628,t,1,3,31,31
3629,t,0,3,18,89
3630,t,17,44,70,304
3631,t,0,0,0,67
3632,f,0,0,0,0
3633,t,0,0,0,0
3634,f,0,0,0,0
3635,t,23,53,83,358
3636,f,0,0,0,0
3637,t,4,18,34,34
3638,t,1,1,2,2
3639,t,13,33,45,129
3640,t,7,37,67,342
3641,t,12,42,72,347
3642,t,0,7,11,286
3643,t,1,1,1,7
3644,t,4,8,34,117
3645,t,0,0,0,146
3646,t,14,44,74,336
3647,t,7,9,14,247
3648,t,0,0,0,0
3649,f,0,0,0,0
3650,t,0,0,0,0
3651,f,0,0,0,0
3652,t,2,2,5,5
3653,t,0,0,0,275
3654,t,0,0,30,305
3655,t,17,40,70,70
3656,t,28,58,82,145
3657,t,0,0,0,0
3658,t,18,44,74,164
3659,t,11,41,71,346
3660,t,0,0,0,251
3661,t,0,0,0,0
3662,t,0,0,0,0
3663,t,5,5,5,5
3664,t,2,8,25,248
3665,t,20,50,80,355
3666,t,0,0,0,0
3667,t,11,20,50,140
3668,t,0,0,5,280
3669,t,15,38,68,68
3670,f,0,0,0,0
3671,t,0,0,0,0
3672,t,6,33,33,140
3673,t,2,7,37,37
3674,t,12,28,58,333
3675,t,17,34,63,321
3676,f,0,0,0,0
3677,t,28,58,88,363
3678,t,2,10,16,56
3679,t,6,36,66,341
3680,t,3,8,19,85
3681,t,3,10,40,130
3682,t,0,0,0,0
3683,f,0,0,0,0
3684,t,14,44,74,74
3685,t,0,0,5,220
3686,t,4,14,14,19
3687,t,0,4,11,11
3688,t,30,60,90,365
3689,t,6,36,66,341
3690,t,0,0,0,0
3691,t,21,47,77,167
3692,t,0,0,0,0
3693,t,16,46,76,351
3694,t,20,47,77,352
3695,t,1,21,51,326
3696,t,0,0,0,0
3697,t,13,30,60,60
3698,f,0,0,0,0
3699,t,4,34,64,154
3700,t,0,0,0,0
3701,t,7,37,67,67
3702,t,11,27,57,332
3703,t,0,0,0,0
3704,t,28,58,88,363
3705,t,0,0,0,0
3706,t,0,5,35,61
3707,t,30,60,90,2
3708,t,6,36,66,182
3709,t,3,19,49,49
3710,t,14,14,23,298
3711,t,23,52,82,357
3712,t,6,28,58,333
3713,f,0,0,0,0
3714,t,0,0,0,0
3715,t,0,0,0,170
3716,t,0,0,0,0
3717,t,12,42,70,345
3718,t,15,15,32,307
3719,f,0,0,0,0
3720,t,0,0,0,251
3721,f,0,0,0,0
3722,t,0,0,0,0
3723,t,0,0,0,0
3724,t,0,0,0,0
3725,t,0,0,0,0
3726,t,19,44,68,131
3727,t,2,2,2,163
3728,t,0,24,54,329
3729,f,0,0,0,0
3730,t,7,24,49,324
3731,t,12,40,70,345
3732,t,28,58,88,363
3733,t,1,1,19,294
3734,t,0,0,0,0
3735,t,12,38,68,158
3736,t,16,46,76,351
3737,t,0,0,0,5
3738,t,17,47,77,352
3739,t,0,8,38,305
3740,t,0,0,0,0
3741,t,20,47,77,167
3742,t,29,59,89,364
3743,f,0,0,0,0
3744,t,0,0,0,245
3745,t,0,0,4,259
3746,f,0,0,0,0
3747,f,0,0,0,0
3748,t,0,0,5,31
3749,t,18,43,73,348
3750,f,0,0,0,0
3751,t,9,39,69,344
3752,t,0,0,0,0
3753,f,0,0,0,0
3754,t,24,54,84,84
3755,f,0,0,0,0
3756,t,0,0,0,178
3757,t,14,44,72,158
3758,t,3,3,3,3
3759,f,0,0,0,0
3760,t,0,0,0,167
3761,t,0,0,0,0
3762,t,4,8,37,37
3763,t,26,56,81,209
3764,f,0,0,0,0
3765,t,1,4,11,26
3766,t,0,24,54,329
3767,t,22,52,82,357
3768,t,28,58,88,320
3769,f,0,0,0,0
3770,f,0,0,0,0
3771,t,0,0,0,0
3772,t,0,1,1,160
3773,t,2,2,17,292
3774,t,5,32,62,329
3775,t,0,0,0,0
3776,t,0,0,0,0
3777,t,5,11,41,316
3778,t,2,13,29,88
3779,t,0,8,8,58
3780,f,0,0,0,0
3781,t,0,0,0,0
3782,t,0,3,33,308
3783,t,6,36,66,341
3784,t,0,0,0,0
3785,t,0,26,42,297
3786,t,0,11,28,28
3787,t,14,31,49,312
3788,f,0,0,0,0
3789,t,0,0,11,74
3790,t,25,55,85,85
3791,t,9,23,51,306
3792,t,21,47,77,352
3793,t,0,0,0,0
3794,t,4,16,46,321
3795,t,20,44,67,139
3796,f,0,0,0,0
3797,t,2,5,8,222
3798,t,0,0,0,5
3799,t,16,46,76,351
3800,t,0,0,0,13
3801,f,0,0,0,0
3802,t,0,0,0,0
3803,t,0,0,0,0
3804,t,0,0,0,243
3805,t,11,25,55,217
3806,t,0,0,0,0
3807,t,3,6,15,251
3808,t,0,7,37,297
3809,t,0,0,0,0
3810,t,2,11,27,268
3811,f,0,0,0,0
3812,t,29,59,89,179
3813,t,6,32,62,143
3814,t,0,0,0,0
3815,t,0,0,0,218
3816,t,15,24,54,322
3817,t,5,35,65,340
3818,t,30,60,90,365
3819,t,30,60,90,180
3820,t,0,0,0,0
3821,t,5,25,55,317
3822,t,0,0,0,0
3823,t,1,17,47,313
3824,t,0,18,48,48
3825,t,0,0,0,0
3826,f,0,0,0,0
3827,t,10,30,60,335
3828,f,0,0,0,0
3829,t,1,1,13,18
3830,t,14,28,58,135
3831,t,2,29,59,334
3832,t,5,10,26,288
3833,t,0,0,18,283
3834,t,29,59,89,364
3835,t,18,48,78,353
3836,t,0,0,0,0
3837,t,7,18,21,21
3838,t,28,58,88,88
3839,t,0,0,0,0
3840,t,24,54,84,359
3841,f,0,0,0,0
3842,f,0,0,0,0
3843,t,8,20,43,318
3844,t,0,0,0,0
3845,t,1,1,4,260
3846,t,0,0,0,0
3847,t,30,60,90,365
3848,t,5,35,65,65
3849,f,0,0,0,0
3850,t,0,0,0,0
3851,t,0,0,0,0
3852,t,6,29,59,323
3853,t,0,0,0,0
3854,t,30,60,90,365
3855,t,0,1,6,56
3856,t,7,37,67,342
3857,t,16,46,76,166
3858,t,1,1,5,20
3859,t,0,0,0,0
3860,t,0,16,46,311
3861,t,6,36,66,156
3862,t,1,8,26,146
3863,t,7,30,50,124
3864,t,0,1,17,292
3865,t,0,0,0,0
3866,f,0,0,0,0
3867,t,6,33,63,63
3868,t,0,5,35,35
3869,t,30,60,90,365
3870,t,28,58,88,363
3871,t,0,0,0,0
3872,t,0,0,0,0
3873,t,0,0,0,0
3874,t,10,17,45,303
3875,f,0,0,0,0
3876,t,0,0,5,65
3877,f,0,0,0,0
3878,t,0,0,0,0
3879,t,0,1,19,124
3880,t,6,36,66,341
3881,f,0,0,0,0
3882,t,0,0,8,138
3883,t,0,0,1,181
3884,t,0,0,18,293
3885,f,0,0,0,0
3886,f,0,0,0,0
3887,t,0,0,0,0
3888,t,4,8,38,306
3889,t,8,28,52,52
3890,t,4,5,17,269
3891,t,15,15,15,276
3892,t,30,60,90,365
3893,t,0,0,0,0
3894,t,28,58,88,178
3895,t,5,22,52,327
3896,f,0,0,0,0
3897,f,0,0,0,0
3898,t,0,0,0,220
3899,t,6,32,62,337
3900,t,1,8,38,38
3901,t,0,6,36,126
3902,t,16,46,71,161
3903,t,1,1,1,1
3904,t,16,41,71,161
3905,t,0,0,29,209
3906,t,0,0,0,218
3907,t,0,0,0,0
3908,t,14,44,74,349
3909,f,0,0,0,0
3910,t,30,60,90,180
3911,t,21,51,81,356
3912,t,2,2,6,72
3913,f,0,0,0,0
3914,t,3,8,36,36
3915,t,6,36,66,341
3916,t,0,0,0,0
3917,t,0,0,20,277
3918,t,15,28,37,286
3919,f,0,0,0,0
3920,t,0,0,0,0
3921,t,2,2,24,299
3922,t,24,54,84,359
3923,t,2,2,6,281
3924,t,14,39,67,342
3925,t,25,42,72,162
3926,t,0,0,0,0
3927,t,0,0,0,1
3928,t,3,29,41,109
3929,t,6,7,15,85
3930,t,0,0,0,0
3931,t,20,48,78,353
3932,f,0,0,0,0
3933,t,1,1,11,48
3934,t,13,36,66,156
3935,t,10,32,62,322
3936,t,0,0,0,0
3937,t,0,0,0,0
3938,t,3,33,63,338
3939,t,7,37,62,62
3940,t,0,0,0,0
3941,f,0,0,0,0
3942,t,15,45,75,350
3943,t,12,42,72,347
3944,t,4,34,64,143
3945,t,30,60,90,365
3946,t,0,0,0,0
3947,t,0,1,1,190
3948,t,26,50,78,353
3949,t,0,1,1,250
3950,t,0,0,0,0
3951,f,0,0,0,0
3952,t,10,29,38,87
3953,t,0,0,0,0
3954,f,0,0,0,0
3955,t,8,22,48,201
3956,t,0,0,0,0
3957,t,0,0,0,0
3958,t,7,7,7,201
3959,t,13,32,62,102
3960,t,3,9,26,45
3961,t,26,52,77,338
3962,t,0,21,51,326
3963,t,7,7,7,266
3964,f,0,0,0,0
3965,t,15,45,74,161
3966,t,18,48,78,353
3967,f,0,0,0,0
3968,f,0,0,0,0
3969,t,0,0,0,0
3970,t,0,0,0,0
3971,t,0,0,0,0
3972,f,0,0,0,0
3973,t,6,6,8,283
3974,t,22,47,73,348
3975,t,30,60,90,365
3976,t,5,35,65,340
3977,t,0,0,0,234
3978,t,0,0,0,0
3979,t,24,54,84,359
3980,t,0,0,0,0
3981,t,8,21,40,315
3982,t,0,0,0,0
3983,t,30,60,90,180
3984,t,0,0,0,0
3985,t,0,0,0,0
3986,t,0,0,0,0
3987,t,0,0,0,0
3988,t,0,0,0,0
3989,f,0,0,0,0
3990,f,0,0,0,0
3991,t,6,27,57,332
3992,t,4,15,40,307
3993,t,28,58,88,178
3994,f,0,0,0,0
3995,t,1,4,10,255
3996,t,22,47,47,47
3997,t,0,0,0,221
3998,t,25,55,85,360
3999,t,25,55,85,360
4000,t,0,2,9,148
4001,t,1,1,1,2
4002,f,0,0,0,0
4003,t,0,0,0,0
4004,t,30,60,30,365
4005,t,27,57,87,362
4006,t,0,0,0,172
4007,t,0,0,0,249
4008,t,11,19,49,49
4009,t,0,0,0,249
4010,t,2,3,33,213
4011,t,0,0,0,0
4012,t,0,0,0,0
4013,t,26,56,86,361
4014,t,0,0,0,85
4015,t,0,0,0,258
4016,t,16,46,76,351
4017,t,7,9,18,48
4018,f,0,0,0,0
4019,t,3,29,59,334
4020,t,0,0,0,173
4021,t,29,59,89,364
4022,t,0,0,0,0
4023,t,0,0,6,190
4024,t,0,0,0,97
4025,t,18,43,43,261
4026,f,0,0,0,0
4027,t,0,0,0,226
4028,t,0,0,0,249
4029,t,23,53,83,358
4030,t,5,12,12,68
4031,t,0,0,0,0
4032,t,3,33,63,250
4033,t,15,45,75,75
4034,t,13,43,73,317
4035,t,0,0,0,91
4036,t,4,6,23,43
4037,t,0,0,0,220
4038,t,9,34,64,150
4039,t,0,0,0,218
4040,t,5,11,35,303
4041,t,8,35,65,155
4042,t,12,35,65,340
4043,t,12,12,12,12
4044,t,27,56,84,84
4045,t,8,18,48,126
4046,t,2,4,21,111
4047,t,0,0,0,0
4048,f,0,0,0,0
4049,t,4,4,4,4
4050,t,0,0,0,107
4051,t,8,30,60,327
4052,t,27,57,87,177
4053,t,18,48,78,353
4054,t,6,34,64,241
4055,t,6,24,50,90
4056,f,0,0,0,0
4057,t,0,0,0,0
4058,t,0,14,44,319
4059,t,0,0,0,0
4060,t,30,60,90,180
4061,t,3,33,63,153
4062,t,0,0,0,0
4063,t,0,0,0,0
4064,t,6,9,9,9
4065,t,23,53,83,173
4066,t,0,0,0,0
4067,t,0,13,43,318
4068,t,2,2,2,7
4069,t,4,11,27,44
4070,f,0,0,0,0
4071,f,0,0,0,0
4072,t,14,44,74,349
4073,t,0,30,60,335
4074,t,8,10,19,245
4075,f,0,0,0,0
4076,t,2,16,37,106
4077,t,0,0,0,64
4078,f,0,0,0,0
4079,t,15,45,75,350
4080,t,5,8,26,26
4081,t,8,25,54,144
4082,t,0,0,0,0
4083,t,23,53,83,358
4084,t,0,0,0,0
4085,t,0,0,0,0
4086,t,0,0,0,0
4087,f,0,0,0,0
4088,t,1,1,1,100
4089,f,0,0,0,0
4090,t,8,38,68,343
4091,t,0,0,0,91
4092,f,0,0,0,0
4093,t,3,9,38,38
4094,t,0,0,0,0
4095,t,30,60,90,365
4096,t,0,0,0,100
4097,t,30,60,90,365
4098,t,2,4,26,267
4099,t,0,23,53,328
4100,t,2,23,53,328
4101,t,8,36,64,339
4102,t,0,0,0,0
4103,f,0,0,0,0
4104,f,0,0,0,0
4105,t,30,60,90,365
4106,t,0,0,0,249
4107,t,0,0,0,0
4108,f,0,0,0,0
4109,t,8,13,13,87
4110,t,25,55,85,355
4111,t,0,0,0,98
4112,t,27,54,83,358
4113,t,0,0,0,0
4114,f,0,0,0,0
4115,f,0,0,0,0
4116,f,0,0,0,0
4117,t,1,7,17,197
4118,f,0,0,0,0
4119,t,19,19,19,286
4120,t,4,5,30,295
4121,t,19,49,79,169
4122,t,5,10,28,110
4123,t,10,10,10,81
4124,t,0,0,0,0
4125,t,0,0,5,80
4126,t,29,59,89,364
4127,f,0,0,0,0
4128,t,0,0,0,0
4129,t,1,2,9,13
4130,t,0,0,0,0
4131,t,0,0,0,0
4132,t,0,0,29,114
4133,t,0,11,39,172
4134,t,0,3,30,242
4135,t,3,3,3,179
4136,t,24,54,84,110
4137,t,1,1,1,1
4138,f,0,0,0,0
4139,t,2,2,2,2
4140,f,0,0,0,0
4141,t,28,56,85,104
4142,t,0,25,55,325
4143,t,30,60,90,365
4144,t,0,0,1,1
4145,t,0,0,0,0
4146,t,0,0,0,0
4147,t,6,27,57,332
4148,t,16,32,62,337
4149,t,5,35,65,335
4150,t,0,7,37,153
4151,t,0,0,0,0
4152,f,0,0,0,0
4153,f,0,0,0,0
4154,t,30,60,90,365
4155,t,7,11,20,110
4156,t,0,0,0,0
4157,t,0,0,0,212
4158,t,0,0,0,0
4159,f,0,0,0,0
4160,t,0,0,1,1
4161,t,1,2,2,65
4162,t,24,53,83,358
4163,t,0,0,0,0
4164,t,4,13,17,26
4165,t,19,49,79,354
4166,f,0,0,0,0
4167,t,0,3,33,308
4168,t,0,0,0,0
4169,t,30,60,90,175
4170,f,0,0,0,0
4171,t,6,36,66,341
4172,t,9,18,48,316
4173,t,0,15,45,313
4174,t,30,60,90,365
4175,t,6,36,66,341
4176,t,8,38,62,125
4177,t,6,36,66,341
4178,t,0,1,6,71
4179,t,0,21,51,326
4180,t,27,57,87,319
4181,t,0,0,0,0
4182,t,4,8,36,297
4183,t,8,38,68,68
4184,f,0,0,0,0
4185,t,0,0,0,0
4186,t,0,0,0,189
4187,t,22,52,82,234
4188,f,0,0,0,0
4189,t,10,40,70,345
4190,t,12,42,72,162
4191,f,0,0,0,0
4192,t,5,6,27,101
4193,t,0,0,0,0
4194,t,1,10,12,179
4195,f,0,0,0,0
4196,f,0,0,0,0
4197,f,0,0,0,0
4198,f,0,0,0,0
4199,t,6,36,66,341
4200,t,2,5,28,28
4201,f,0,0,0,0
4202,f,0,0,0,0
4203,t,0,0,0,0
4204,t,0,0,0,0
4205,t,1,26,56,56
4206,t,0,22,52,327
4207,t,0,0,0,0
4208,t,6,11,38,38
4209,f,0,0,0,0
4210,t,5,17,47,322
4211,t,13,43,73,73
4212,t,24,54,84,350
4213,t,2,8,18,271
4214,t,0,0,0,274
4215,t,0,13,43,318
4216,t,25,55,85,360
4217,t,0,0,0,0
4218,t,13,23,53,179
4219,t,4,5,5,247
4220,t,24,47,77,162
4221,t,0,0,0,0
4222,t,0,0,0,0
4223,t,19,45,75,350
4224,t,14,41,71,346
4225,t,30,60,90,365
4226,t,6,9,27,260
4227,f,0,0,0,0
4228,t,12,32,62,62
4229,t,0,0,24,204
4230,t,21,51,81,81
4231,t,15,45,75,165
4232,t,0,0,0,0
4233,t,0,0,0,249
4234,t,0,0,0,250
4235,t,0,0,14,27
4236,f,0,0,0,0
4237,t,10,36,64,234
4238,t,1,9,25,213
4239,t,0,0,0,0
4240,t,5,16,32,298
4241,t,0,0,0,0
4242,t,11,32,55,145
4243,f,0,0,0,0
4244,t,7,37,67,226
4245,t,1,4,6,17
4246,t,0,0,0,0
4247,t,7,7,12,12
4248,t,29,59,89,364
4249,t,11,11,11,271
4250,t,0,0,6,281
4251,t,0,0,18,281
4252,t,0,0,23,23
4253,f,0,0,0,0
4254,t,0,0,0,0
4255,t,4,11,41,119
4256,t,20,36,52,168
4257,t,19,49,79,354
4258,t,7,13,22,211
4259,t,8,26,49,324
4260,t,21,42,72,162
4261,t,5,10,21,62
4262,t,3,10,39,39
4263,t,30,60,90,365
4264,t,0,0,0,0
4265,t,0,28,58,333
4266,t,0,0,0,0
4267,f,0,0,0,0
4268,t,3,29,59,333
4269,t,5,7,13,273
4270,t,20,50,80,355
4271,t,0,0,6,6
4272,t,0,0,0,0
4273,t,0,0,16,196
4274,t,0,0,0,0
4275,t,23,53,83,358
4276,t,9,39,69,344
4277,t,21,51,81,356
4278,t,30,60,90,180
4279,t,0,0,0,0
4280,t,27,53,83,358
4281,t,6,21,43,305
4282,t,6,31,31,52
4283,t,0,17,47,322
4284,t,0,16,21,222
4285,t,30,60,90,365
4286,t,0,9,39,39
4287,f,0,0,0,0
4288,t,0,22,52,327
4289,t,0,0,0,0
4290,f,0,0,0,0
4291,t,3,27,57,332
4292,t,26,56,79,169
4293,t,14,34,64,93
4294,t,0,0,0,0
4295,t,0,0,0,0
4296,t,25,55,85,265
4297,t,1,11,16,16
4298,t,1,7,37,127
4299,t,0,0,0,0
4300,t,0,22,52,327
4301,t,0,0,5,95
4302,t,4,19,29,86
4303,t,5,10,29,302
4304,t,2,29,59,101
4305,t,0,0,0,218
4306,t,0,2,32,269
4307,t,11,27,57,318
4308,t,6,36,66,341
4309,t,3,3,16,291
4310,t,0,0,0,0
4311,t,3,23,53,53
4312,t,6,24,54,54
4313,t,8,14,44,134
4314,t,1,1,18,18
4315,t,21,50,80,98
4316,f,0,0,0,0
4317,t,0,0,0,0
4318,t,2,2,2,2
4319,f,0,0,0,0
4320,t,0,0,0,0
4321,t,0,0,0,0
4322,t,28,56,84,358
4323,f,0,0,0,0
4324,t,29,59,89,364
4325,t,16,46,76,351
4326,f,0,0,0,0
4327,t,0,0,0,0
4328,t,13,24,50,319
4329,t,0,0,0,0
4330,t,0,0,0,0
4331,t,0,1,2,210
4332,t,7,7,13,174
4333,t,0,0,0,163
4334,t,0,0,0,265
4335,t,4,28,57,126
4336,t,0,0,0,0
4337,t,8,10,10,258
4338,t,0,1,1,32
4339,t,15,36,60,335
4340,t,0,0,28,303
4341,t,30,60,90,364
4342,f,0,0,0,0
4343,f,0,0,0,0
4344,t,1,2,19,268
4345,t,4,24,24,24
4346,f,0,0,0,0
4347,t,0,0,0,0
4348,t,0,0,0,0
4349,t,30,60,90,365
4350,t,3,21,50,50
4351,t,4,17,47,322
4352,t,0,0,0,0
4353,t,30,60,90,365
4354,t,21,51,81,356
4355,t,27,27,27,27
4356,t,27,48,78,78
4357,f,0,0,0,0
4358,t,0,0,0,0
4359,f,0,0,0,0
4360,t,0,0,0,0
4361,t,18,43,43,43
4362,t,1,8,38,313
4363,t,0,0,0,89
4364,t,0,27,57,83
4365,t,12,21,43,318
4366,t,0,5,35,35
4367,t,29,59,89,364
4368,t,18,48,78,168
4369,f,0,0,0,0
4370,f,0,0,0,0
4371,t,0,0,0,0
4372,t,0,0,6,280
4373,t,0,0,0,0
4374,t,0,0,0,5
4375,t,0,0,0,0
4376,f,0,0,0,0
4377,t,30,60,90,365
4378,f,0,0,0,0
4379,f,0,0,0,0
4380,t,0,0,0,0
4381,t,3,18,35,301
4382,t,24,50,80,354
4383,t,17,31,50,133
4384,t,0,0,0,33
4385,t,0,0,0,0
4386,t,0,9,39,314
4387,t,0,0,0,3
4388,t,2,7,37,312
4389,t,6,35,65,340
4390,t,0,0,0,0
4391,t,17,35,36,279
4392,t,6,36,66,341
4393,t,9,23,53,324
4394,t,30,60,90,365
4395,f,0,0,0,0
4396,t,0,0,0,0
4397,t,4,4,25,284
4398,t,1,11,33,103
4399,t,26,56,86,361
4400,t,2,4,18,112
4401,f,0,0,0,0
4402,f,0,0,0,0
4403,t,0,0,0,0
4404,t,0,0,0,0
4405,t,9,28,58,148
4406,f,0,0,0,0
4407,f,0,0,0,0
4408,f,0,0,0,0
4409,t,10,38,68,102
4410,f,0,0,0,0
4411,t,0,0,0,0
4412,t,0,0,0,217
4413,t,0,0,0,0
4414,t,0,10,30,30
4415,t,1,29,90,365
4416,t,0,0,5,280
4417,t,0,0,2,277
4418,t,23,48,48,48
4419,t,0,0,0,0
4420,t,0,0,0,0
4421,t,0,0,0,0
4422,t,8,31,56,56
4423,t,0,0,0,98
4424,t,29,59,89,364
4425,f,0,0,0,0
4426,t,0,0,0,0
4427,f,0,0,0,0
4428,t,0,1,1,2
4429,t,14,24,43,294
4430,t,23,53,83,83
4431,t,0,0,0,0
4432,t,4,18,30,210
4433,t,6,22,52,327
4434,t,4,17,17,17
4435,t,0,0,0,0
4436,t,1,2,11,75
4437,t,22,49,79,354
4438,f,0,0,0,0
4439,t,11,16,46,321
4440,f,0,0,0,0
4441,t,0,0,0,101
4442,t,0,0,0,0
4443,t,0,0,0,1
4444,t,0,0,0,0
4445,f,0,0,0,0
4446,t,0,0,0,0
4447,t,0,0,0,0
4448,t,0,0,0,0
4449,t,0,0,0,0
4450,t,3,33,63,338
4451,t,5,35,65,340
4452,t,0,0,0,0
4453,t,7,28,58,333
4454,f,0,0,0,0
4455,t,13,30,60,62
4456,t,0,0,0,37
4457,t,1,4,4,41
4458,t,1,8,20,85
4459,t,23,52,82,314
4460,t,9,9,9,69
4461,t,0,0,0,0
4462,t,0,0,0,0
4463,f,0,0,0,0
4464,f,0,0,0,0
4465,t,0,0,0,0
4466,t,10,20,34,266
4467,t,29,59,89,364
4468,t,0,0,0,0
4469,t,3,24,46,126
4470,t,0,5,30,30
4471,t,0,0,11,213
4472,t,15,30,30,47
4473,t,27,57,87,177
4474,t,3,6,21,282
4475,f,0,0,0,0
4476,t,27,56,85,172
4477,t,0,0,0,0
4478,t,0,0,0,235
4479,t,0,0,8,72
4480,t,0,0,0,0
4481,f,0,0,0,0
4482,t,0,5,35,310
4483,t,17,47,77,352
4484,t,3,5,22,186
4485,t,6,6,11,247
4486,t,18,48,74,344
4487,t,7,37,67,247
4488,t,0,0,0,0
4489,t,0,0,0,0
4490,t,30,60,90,365
4491,t,0,13,43,314
4492,t,0,6,19,19
4493,t,12,21,38,313
4494,t,16,46,76,351
4495,f,0,0,0,0
4496,t,0,21,45,320
4497,f,0,0,0,0
4498,t,8,23,48,309
4499,t,0,0,0,0
4500,t,0,0,0,0
4501,t,0,0,0,0
4502,t,0,28,58,333
4503,t,1,5,12,88
4504,t,0,0,0,0
4505,t,0,0,0,0
4506,t,29,59,89,363
4507,t,15,35,60,297
4508,t,26,56,86,360
4509,t,0,0,0,0
4510,t,3,6,23,26
4511,t,0,0,0,0
4512,t,0,0,0,0
4513,t,0,0,22,283
4514,t,28,58,88,363
4515,t,5,35,65,211
4516,t,2,10,24,24
4517,f,0,0,0,0
4518,t,3,7,29,193
4519,t,25,55,85,360
4520,f,0,0,0,0
4521,t,5,35,65,340
4522,t,0,0,0,0
4523,t,3,33,63,338
4524,t,0,0,0,228
4525,t,12,27,57,325
4526,t,17,20,34,124
4527,t,1,6,15,265
4528,t,23,53,83,83
4529,t,22,38,65,316
4530,t,29,59,89,364
4531,f,0,0,0,0
4532,t,0,0,0,191
4533,t,0,0,0,0
4534,t,0,0,0,0
4535,t,0,0,0,0
4536,t,0,3,3,253
4537,t,12,42,72,347
4538,t,0,0,0,0
4539,t,10,33,33,308
4540,f,0,0,0,0
4541,t,19,49,79,354
4542,t,0,0,5,280
4543,t,4,8,8,186
4544,f,0,0,0,0
4545,t,0,0,0,64
4546,f,0,0,0,0
4547,t,0,0,0,167
4548,t,1,27,34,293
4549,t,1,2,21,274
4550,t,21,51,81,356
4551,f,0,0,0,0
4552,t,3,12,34,34
4553,t,6,15,15,194
4554,t,0,6,36,311
4555,t,3,19,49,139
4556,t,11,41,71,71
4557,t,0,0,14,289
4558,t,20,50,80,355
4559,t,23,53,83,173
4560,t,7,37,47,131
4561,t,0,0,5,280
4562,t,0,0,0,0
4563,f,0,0,0,0
4564,f,0,0,0,0
4565,t,6,6,6,104
4566,t,8,16,42,317
4567,t,1,31,57,101
4568,t,0,9,39,129
4569,t,21,51,81,356
4570,f,0,0,0,0
4571,t,30,60,90,365
4572,t,0,0,0,0
4573,t,10,32,62,337
4574,t,5,35,65,340
4575,t,30,60,90,365
4576,t,9,26,56,327
4577,t,0,0,0,0
4578,t,4,19,45,125
4579,t,30,60,29,365
4580,t,0,0,28,28
4581,f,0,0,0,0
4582,t,0,0,0,250
4583,t,17,36,66,66
4584,f,0,0,0,0
4585,t,16,46,71,161
4586,t,21,51,81,355
4587,t,11,11,11,178
4588,f,0,0,0,0
4589,t,0,0,0,0
4590,t,0,11,16,278
4591,t,7,37,67,342
4592,t,0,0,0,0
4593,f,0,0,0,0
4594,t,0,0,0,0
4595,t,8,38,68,343
4596,t,0,0,0,0
4597,f,0,0,0,0
4598,t,12,42,72,347
4599,t,14,44,51,51
4600,t,0,0,0,242
4601,t,0,22,52,327
4602,f,0,0,0,0
4603,t,0,0,0,0
4604,t,0,0,0,0
4605,t,0,0,0,44
4606,f,0,0,0,0
4607,t,6,10,19,201
4608,t,5,12,31,289
4609,t,0,0,0,250
4610,t,2,8,33,60
4611,t,1,3,16,245
4612,t,4,21,47,127
4613,t,7,37,67,157
4614,t,0,0,0,0
4615,t,5,29,59,334
4616,t,6,11,35,119
4617,t,0,0,0,0
4618,t,0,26,56,331
4619,t,24,54,84,359
4620,t,1,11,41,41
4621,t,0,0,0,0
4622,t,0,0,0,0
4623,t,0,0,0,0
4624,t,1,31,61,331
4625,t,13,14,27,302
4626,f,0,0,0,0
4627,f,0,0,0,0
4628,t,0,0,12,12
4629,t,6,32,62,62
4630,t,0,0,0,0
4631,t,0,28,58,333
4632,t,0,22,52,232
4633,f,0,0,0,0
4634,t,0,0,0,0
4635,t,10,30,56,135
4636,t,0,0,0,0
4637,t,0,0,0,0
4638,t,0,19,49,49
4639,t,0,0,0,0
4640,f,0,0,0,0
4641,t,4,0,90,365
4642,t,9,30,60,120
4643,f,0,0,0,0
4644,t,18,18,18,18
4645,t,1,4,9,241
4646,t,0,0,14,289
4647,t,28,58,88,363
4648,t,0,0,0,0
4649,t,0,0,0,0
4650,f,0,0,0,0
4651,t,0,0,0,0
4652,t,0,0,0,0
4653,t,28,53,78,350
4654,t,1,1,1,249
4655,t,2,7,35,35
4656,t,27,57,87,362
4657,t,0,0,0,0
4658,t,25,47,77,351
4659,t,7,37,67,342
4660,t,19,49,79,354
4661,f,0,0,0,0
4662,t,2,19,32,290
4663,t,0,0,0,70
4664,t,9,26,56,327
4665,f,0,0,0,0
4666,t,4,21,21,201
4667,t,14,44,74,74
4668,t,0,6,23,298
4669,t,6,36,66,156
4670,t,21,21,21,21
4671,t,27,57,87,362
4672,f,0,0,0,0
4673,t,17,47,77,352
4674,t,0,0,0,0
4675,t,15,42,72,347
4676,t,29,59,89,179
4677,t,0,0,0,1
4678,t,0,0,0,0
4679,t,0,15,45,320
4680,t,0,2,7,282
4681,t,15,41,71,346
4682,t,0,0,0,0
